id,name,address,latitude,longitude,review_count,rating,zip_code
IIM-dzbOvg4x7h-AjHsq9Q,Bulbap Grill,646 Manhattan Ave,40.7243,-73.9509099,170,4.5,11222
KEBKGGGkDhnuYdKrjzZblw,Antoya Korean BBQ,37 W 32nd St,40.74811,-73.9872,986,4.0,10001
zFT7bFL0Gd3k4b8j1skBbA,Wonder Pig KBBQ,37-08 Queens Blvd,40.743911285655216,-73.92753588594262,141,4.0,11101
SmLFW1Ncg26KfVRVX3GVFQ,Little Mad,110 Madison Ave,40.74502,-73.98513,165,4.5,10016
3nvwvbbkJN2Cyp1VUuG6rA,Daesung Korean Noodle,45-04 162nd St,40.75616,-73.80484,494,4.5,11358
quTCBKTDcP2MWRM8jqiAQg,Genesis House,40A 10th Ave,40.74149,-74.00846,85,4.0,10014
_vQugjzPLr-4udYpiISieA,Gopchang Story BBQ,312 5th Ave,40.74701,-73.98583,547,4.0,10001
_7_u6U5uwhDkVi7JJakyGA,Gen Korean BBQ House,150 E 14th St,40.73324,-73.98767,75,4.0,10003
xe9qWNyYmsRvNGRPgW-ZcA,Dons Bogam BBQ & Wine Bar,17 E 32nd St,40.746826,-73.98448,1107,4.0,10016
q-QEwZi32JCnjb7zbY-PQw,Soogil,108 E 4th St,40.72551,-73.98838,156,4.0,10003
ErAwY8BKZA-ETUzQyBNpQQ,Boka,410 Amsterdam Ave,40.783665,-73.978315,10,3.5,10024
klAhw3xLQi9GF1tf_HnS7w,Izakaya MEW,53 W 35th St,40.750148,-73.9863203465939,2732,4.5,10001
RYoc4EBUNOtgbg7c32OG9A,Atoboy,43 E 28th St,40.74364,-73.98456,574,4.5,10016
u6xe3S_1FbrIh9_WnFDtLw,KPOT Korean BBQ & Hot Pot,430 Albee Square W,40.69088,-73.98378,177,4.0,11201
xWUL-j6TQyKQHIfOtetu-Q,HanGawi,12 E 32nd St,40.746612323020926,-73.98476051936564,1353,4.0,10016
tWSjcyxwBccZkEyhry_aEQ,Mokbar Brooklyn,212 Flatbush Ave,40.6811485290527,-73.9756774902344,156,3.5,11217
c6A3P3Az_Ft2NT2ReqqxDw,KPOT Korean BBQ & Hot Pot,1756 Forest Ave,40.6248,-74.14673,56,4.5,10314
XXD9wgu9ns4_BFKubKJ5eQ,kini,42-27 35th Ave,40.754201,-73.919767,126,4.0,11101
aZ_a78wVWnQnV6BdMwcFVA,YUBU,86 E 7th St,40.72702,-73.98608,281,4.5,10003
0GN6l4FAknTFSWZhEan45A,GunBae Tribeca,67 Murray St,40.714683,-74.010223,379,4.0,10007
d79AROdlfw0Zzj5nRpUIxw,Joomak Banjum,312 5th Ave,40.74701,-73.98583,84,4.0,10001
w-GSdTRGTE44AN9D2uTLWw,Momo 97,1396 Madison Ave,40.787888,-73.954046,78,4.0,10029
6fYGuJZXiFb282D1qJzWSQ,Mokja,852 Amsterdam,40.797744938993,-73.9678908884525,193,3.5,10025
HUKn7SlSjYtemmPiGLnD2w,Rice Kitchen,204 Spring St,40.725166,-74.003712,150,5.0,10012
-mEDJYgrnRSitBRv9u6LMw,The Hugh,601 Lexington Ave,40.75878,-73.97048,35,4.0,10022
WUc3CA6S8OjH3kiqv3eFOA,Sobak,51B Canal St,40.71497047687499,-73.99158544320115,15,5.0,10002
J0V2C6wAkHMLD9j7I50_ZQ,SGD Dubu So Gong Dong Tofu & BBQ,725 River Rd,40.8187806209541,-73.9768947349182,215,4.0,07020
ONQRhDuWv0e9R5xOiI7YAA,Gyu-Kaku Japanese BBQ,321 W 44th St,40.75908,-73.98989,1348,4.0,10036
ettNH3FWzwaHCBMSFuy5tA,Rib No 7,32 W 33rd St,40.74834,-73.98681,226,4.5,10001
l_RAv09V67j-Hm9dyZxWhw,Tomi Jazz,239 E 53rd St,40.75725,-73.96774,701,4.5,10022
ajv_2ROIvyGJ69c9RxV5VQ,Sa Rit Gol,166 Main St,40.8505748160743,-73.9687949386285,283,4.5,07024
t_UObgQX6M_ZRn3tk2cXYQ,Let's Meat,307 5th Ave,40.746774,-73.985524,1699,4.0,10016
ZHPp0z9Tr6qfjj2wCleLWw,HYUN,10 E 33rd St,40.747279,-73.984544,360,4.0,10016
0U9uW93o9DUnAP7r-76LVg,Haenyeo,239 5th Ave,40.67519,-73.98116,221,4.0,11215
sHVnV3l2_mQefULh0mvwUA,The Woo,206 Spring St,40.7253,-74.00371,180,4.0,10012
GKspSLe5U3qkUgQTXfngyQ,Handsome Rice,133 E 31st St,40.74466,-73.98123,149,4.5,10016
q1gZLXETOCkRrOESCcjdqw,Doma Korean Restaurant,43-43 41st St,40.7446884,-73.922957,226,4.0,11104
Brs_MJhAXe60iMnlpeqkKA,Yakiniku West,218 E 9th St,40.72965099486931,-73.98855901656697,753,4.0,10003
zEIt0xaPM9DIS-pc118O6A,Hometown Hotpot & BBQ,194 Grand St,40.71931,-73.99689,1448,4.0,10013
QPTxlH9KxraVczH-Ckntxg,Delicacy,12 E 44th St,40.754207,-73.979179,73,3.5,10017
2C1hZNqiWWfQJAIvS9rvDQ,Ms Yoo,163 Allen St,40.72121,-73.98978,154,4.0,10002
4Y7N9NqTII8MpRzv4psgAw,Ms Ohho,146 Nassau Ave,40.72474,-73.94755,57,4.0,11222
479rycCXZojMT9S0cl8Oxg,Yakiniku Gen,250 E 52nd St,40.75611,-73.96815,165,4.0,10022
HKlcHprrOCbwMw6x71zYLg,Mokja,3519 Broadway,40.7602569466645,-73.9214469280272,346,3.5,11106
XjeGryxde-tQZF_Ewu7NCw,Gamja Tang Tang,408 Main St,40.85362690593198,-73.97489940149883,254,4.0,07024
R18bhjYmKxpwfkwGFlWW2g,Hanbat Restaurant,53 W 35th St,40.75015,-73.9863,567,3.5,10001
tXKdwUYOm4PpUuFh9Iwc6g,To Sok Chon,138 W Central Blvd,40.85107115046517,-74.00306960843832,208,4.5,07650
NsACuDqm5AVPpUocvuXONg,Atomix,104 E 30th St,40.74421,-73.98286,127,4.5,10016
pUQQkYv4NkfRA_e2JRO27w,Kimbap Lab,75 9th Ave,40.74254,-74.006061,30,4.5,10011
186fNhLP6ymshr5-CA0Lfg,GOGI 37,252 West 37th St,40.7535849,-73.9914546,303,3.5,10018
WlRZ4JEAVqtemQ5WQhFAFg,Maru 2,267 W 17th St,40.7416184376274,-74.00068538901618,160,4.5,10011
dUxhYX4hfWa4wDfIFgii3g,Kimganae,3912 Union St,40.7608325,-73.8269221,860,4.0,11354
1ozuYD1HTa4u2F_NR9uUJg,Gomi Korean Wine Bar,186 Ave A,40.72886,-73.9813,154,4.5,10009
_FAh31lob7Dnn4iGiLIwng,MUI,10 W 32nd St,40.74732,-73.98646,348,4.0,10001
dtk1Cstz5MHr-B1AOM_nXA,Gyu-Kaku Japanese BBQ,805 3rd Ave,40.75537,-73.97054,1283,4.0,10022
l7RpTuovYPl2GsJiopIaBg,BarKogi Korean Fried Chicken,957 2nd Ave,40.7554222,-73.9684579,730,2.5,10022
pT5g_H68K25hMXUjQRwN4A,Chicken Insider,1752 2nd Ave,40.781226,-73.949085,185,4.5,10128
S9skqRFpN0DztslDkGrkzA,Oh K-Dog & Egg Toast,885 9th Ave,40.76831,-73.98565,28,4.5,10019
T-t9GtsWKU7LZV7jloCTuA,Ta-Da Chicken,1080 6th Ave,40.7539221,-73.9845647,4,4.5,10018
BWDtEFmrLyUyT2-oUrY2bw,O2 BBQ,7000 Kennedy Blvd E,40.79089218699774,-73.99986850211468,226,4.0,07093
o1fv5Jm1WJs6O5-Sm8rx5w,Nangman BBQ,793 6th Ave,40.74544056427432,-73.9912648,71,4.0,10001
_YsHeAEyCYY03zGqlDdj-Q,E-Mo,2 W 32nd St,40.7471961975098,-73.9861907958984,425,4.0,10001
tvKomqErrN2luYJExjtPCA,Hunny,40-05 Skillman Ave,40.747434,-73.923238,6,5.0,11104
9QK3vhI04Q8ylqk49C3JcQ,Rule of Thirds,171 Banker St,40.7246328,-73.9551096,440,4.0,11222
-J8VuX3wGrYSOBu2G0hMsw,Katsu-Hama,11 E 47th St,40.75638,-73.97759,1539,4.0,10017
pb_cHcy8D8UC-jQ-Q524ug,Som Bo,143 8th Ave,40.74192,-74.00136,267,4.0,10011
rFhI8Gedy7XQksVD-ixOHw,Oppa Bistro,162 West 4th St,40.731826,-74.0013903,166,4.0,10014
7DnZWIn1Dcsvq-_pIXXFZQ,Hortus NYC,271 5th Ave,40.745481,-73.986518,419,4.5,10016
ZtjF2N3eYOjtnI3cES2fpw,Duke Eatery,300 Park Ave,40.7569688575924,-73.9750746534424,70,4.0,10022
VbUy299ch56p4GYZTNDbvA,New Wonjo Restaurant,23 W 32nd St,40.74788,-73.98665,1476,3.5,10001
FJ9TKLHeDoLXkk1uOwTMwg,KoFoo,67 W 23rd St,40.7428284,-73.9919281,108,4.0,10010
hsSNKebzjIp934m_nkjlSg,TADA Korean Fried Chicken,70 Bayard St,40.71564775485656,-73.99808697776591,48,4.5,10013
JylIStPfFLOctHdlglvALA,UT47,358 W 47th St,40.76135,-73.98995,356,4.5,10036
NN3mOWF5e_pnR1ArqM2bHQ,OBAO,647 9th Ave,40.7606544,-73.991332,3786,4.0,10036
EvAJBgBdgOt1jx1EufRN7w,Jin Ramen Upper West Side,462 Amsterdam Ave,40.7854,-73.97709,1063,4.0,10024
pCfGgX0WxGASGM4-Yhr2Pw,Hao Noodle Chelsea,343 W 14th St,40.7406999,-74.00436,579,4.5,10014
z28cRtpdfiJfzIp1vkMAwQ,Koko Wings - New York,248 W 106th St,40.80096,-73.96734,406,3.5,10025
wyjtGsW5NeVDknGQWnIPAQ,wagamama - midtown,100 W 55th St,40.76316041296893,-73.97885444091449,273,4.5,10019
ShyKkqFuQoLXBWe5xO_QwQ,Joa Kitchen,46 W 36th St,40.750317,-73.985601,1,4.0,10018
l0vT-Cw6JBmhhJhCOT8b0Q,Woori Korean,336 Myrtle Ave,40.693085,-73.973077,48,5.0,11205
ynJjDa6Q_0ydDuLd5Ecj-Q,Late Night Korean Express,40-05 Skillman Ave,40.747434,-73.923238,1,3.0,11104
OMF0rN7FHM2KovR8hJVbKA,Kimchee Market,191 Greenpoint Ave,40.73063,-73.95195,70,4.0,11222
iPc-zPgcpgeSo76xl5Jbpw,The Maze,32 W 32nd St,40.747846,-73.9872499,677,4.0,10001
Ni1lyCRuEnc5KWEBEDquCQ,Chick Chick,618 Amsterdam Ave,40.79022,-73.97339,116,4.5,10024
uJJGpuvwCComknuHj8AKbQ,Chung Ki Wa Restaurant,4006 74th St,40.746494,-73.891639,215,3.5,11373
cOXYWZ_GTX-_ue_kveguRg,SSAM,170 Smith St,40.68594,-73.991274,477,3.5,11201
HDoJIH-qW9FqJ5WB-bKTqA,MIGHTY Bowl,1109 Lexington Ave,40.7738,-73.95945,145,4.5,10075
CYne0jX60n5-lET063I1fg,Plan B,34 W 32nd St,40.74769,-73.98735,148,4.0,10001
KaBw8UEm8uZTV6YLsshYrQ,Pocha 32,15 W 32nd St,40.747524574399,-73.9862626791,1676,3.5,10001
GDHm-QyjlGEC_gg6pV7mZg,Bulbap Grill,31 Wyckoff Ave,40.706499,-73.922293,42,4.0,11237
_7jEITBmNIMD73_ni89MaQ,KPOT Korean BBQ & Hot Pot,414 Grand St,40.71834,-74.0529,267,4.0,07302
JeCtYANe0eqW8xe1SN3lWg,Turntable Chicken Jazz,20 W 33rd St,40.74828,-73.98649,2160,4.0,10001
eyjeP9CJZ_gYgeJFP_vtpQ,Karasu,166 Dekalb Ave,40.68937279085807,-73.9732461,111,4.0,11217
qm1J_dPA5IHij1oAnoZwHw,nonono,118 Madison Ave,40.74545,-73.98499,1096,4.0,10016
wjIyCBEpCG_HRp8veiI0YQ,Ootoya Times Square,141 W 41st St,40.75487,-73.98599,1063,4.0,10036
oMtJwDxuuxZPvGMgHOoAbQ,Reception Bar,45 Orchard St,40.7163598,-73.9913564,104,4.0,10002
P289ym2atWI1Gb9xaEie9A,Pelicana Chicken,941 Manhattan Ave,40.731408,-73.954702,101,4.0,11222
r6r-XK_wL02FQdAgaauTxg,Kame,330 8th Ave,40.7474881059799,-73.996648862958,710,4.5,10001
GDWVTV11eq92ElXD9mstBw,Boka,9 St Marks Pl,40.729519,-73.989104,1580,3.5,10003
_v_6o7ur2NZWFAFvZnnQBg,BigNorm,251 Smith St,40.683224,-73.992683,7,5.0,11231
Jx3xWeqYnyWOIhSlAlggTA,Yakiniku Toraji,217 E 43rd St,40.75105,-73.97278,38,4.0,10017
dpCSDy9uefOEcY44FHss2Q,Hyo Dong Gak,51 W 35th St,40.7501219,-73.9862269,440,3.5,10001
zcWxZaC7pnIVe2ON4uUEDw,Pelicana Chicken,47-08 Greenpoint Ave,40.74236,-73.91755,485,4.0,11104
kqZchP64In2gtYd3Xq-i-A,Pelicana Chicken,641 10th Ave,40.7619,-73.994188,60,4.5,10036
qVlDLz8Ri-ThAFJgYHuQ9A,Omusubi Gonbei,370 Lexington Ave,40.750701,-73.976961,105,4.5,10017
OFfZUS-nu6NDnsWe1B2bUQ,Tonchin,13 W 36th St,40.7502727,-73.9844951,1818,4.5,10018
Pr-q47vsmM4aoc2t_Sfk8w,Momofuku Noodle Bar - Uptown,10 Columbus Cir,40.76802583631109,-73.9829243,514,4.0,10019
LDScBEu3splSQlhGBEH2hg,Bao by Kaya,570 Lexington Ave,40.7569200941962,-73.9723208919168,213,4.0,10022
sfsjk1h50ooC2ioY7m48gw,Pig Heaven,1420 3rd Ave,40.77544,-73.95686,489,4.0,10028
9bAyxRD6RsGEUQw424ovQA,Nishida Sho-ten,302 E 49th St,40.753969,-73.968722,875,4.0,10017
0FOE_TW-91b9wN661lZMyQ,mokbar,75 9th Ave,40.74222,-74.005913,629,3.5,10011
y_ylOQzCP-9D_4DcUIJ3jA,Shabu Tatsu East Village,216 E 10th St,40.729147,-73.985906,671,4.0,10003
vMTJsNMw5JtrLoN1cilFzQ,Jang Dok Dae,172-14 46 Ave,40.75313112896305,-73.79288690859414,103,5.0,11358
YC-wGlO0oOkEIaCEDZv-ag,Yakitori Totto,251 W 55th St,40.765375,-73.983114,1425,4.0,10019
Nc7l1XSiMpf51MzQSPSzFA,Kuku Chicken,1209 Jackson Ave,40.743818,-73.950631,116,4.5,11101
kesYSgOJW5krU6L8n9qQ4Q,Ichibantei,401 E 13th St,40.73063,-73.98275,278,4.0,10009
3GYAtJo-YgEQpFDQBX0dJg,The Kunjip,32 W 32nd St,40.747641,-73.987239,1165,2.5,10001
FcQA5tV8wlz6jg_UK_s7Hw,Simply Noodles,267  Amsterdam Ave,40.7788403,-73.98118199999999,71,4.5,10023
kjItczuC-FQa-nECT9VF8A,Udon Lab,43 W 32nd St,40.7482036287177,-73.9874565,351,4.0,10001
O1XrvIq-6IlLunLYEjOiFQ,Kushi Kushi Yaki,2 W 32nd St,40.747266,-73.9861784,120,4.5,10001
BIjqonwpbOqn-YRxFqcNPg,Dokebi Bar & Grill,199 Grand St,40.71421,-73.9603,424,3.5,11211
iIWMaISFp4K50oHFfq2Oxw,The Cast Iron Pot,356 Bergen Blvd,40.82128,-73.99911,896,4.0,07022
PbTqcNu_0PLfGJMn31SXPg,Ho Ho Restaurant,235 Paterson Ave,40.8337201,-74.097194,124,4.5,07073
7OMGEtFWT6sdd9TVuoGqJQ,Okonomi,150 Ainslie St,40.712622,-73.9487843,508,4.5,11211
wpT1QU7PSQgQQ1DkzI00JA,Izakaya Toribar,164 E 56th St,40.759641,-73.9685558,152,4.0,10022
6FZf17rNThWKoF4EU18wnw,Yakiniku Futago,37 W 17th St,40.738851870947,-73.9941236398979,446,4.0,10011
8Oo2AtQEPDfxIOnA8wfXoQ,886,26 Saint Marks Pl,40.72877,-73.98873,638,4.0,10003
_9Hjy0gZ5TJ8D_LfYkV_bA,Mad For Chicken - Sunnyside,43-22 Queens Blvd,40.743129,-73.920801,97,4.0,11104
rCS4w1A24k33FFTzZ52Vog,Oh K-Dog,159 Ludlow St,40.72104,-73.98804,353,4.5,10002
lJCW47cV6-0rXtQF9EAsuw,Koko Wings & Cajun Seafood -  East Village,192 1st Ave,40.72972,-73.98354,91,4.0,10009
vQ2MwpkjcrF7uxs87oMeyw,Noona Noodles,11 W 32nd St,40.74761,-73.98631,114,4.0,10001
nI1UYDCYUTt23TpGxqnLKg,Buddakan,75 9th Ave,40.7422762672197,-74.0048000961542,4472,4.0,10011
Ms1p17KsYteDlkvHnllC2g,Soba Totto,211 E 43rd St,40.75142035952174,-73.97310626441747,931,4.0,10017
MK7I8PSBczESYGQ3PJIcag,New York Food Truck Association,350 E 54th St,40.756365,-73.964806,3,4.5,10022
5AD9nY8UrYlCVMb3Y6KeWg,Bonchon,207 W 38th St,40.75383867,-73.98911659,1089,3.5,10018
1vSx0gpTqro-N73NGKneEA,Insa,328 Douglass St,40.6795562014419,-73.9825174981801,294,3.5,11217
xFp3xSQ43J-i7nmJfNBsZA,Norikoh,43 W 24th St,40.7433,-73.99137,631,4.0,10010
flHcoaHEWxACgc-Vk9MsOQ,Jukai,237 E 53rd St,40.75718,-73.9678837692742,183,4.0,10022
1SgW1X-S8KrIjq05l6xPPw,Korean BTS Market,512 Nostrand Ave,40.6812944,-73.9499393,21,4.5,11216
PWxky1zhv7gqdhXi8Pk6DA,Café Salmagundi,51 Irving Pl,40.7362,-73.987525,65,4.0,10003
SdESb_kSAV6b0WD813J4WQ,Red Poke,600 9th Ave,40.7588993,-73.991915,619,4.5,10036
L7_siqDfU4-ZA17YtA-SBg,Silver Factory,270 South 5th St,40.709227,-73.958598,270,4.5,11211
9LqZoFIN7dbRfNk8YMgueg,YUBU SoHo,46 Grand St,40.722654,-74.003949,25,5.0,10013
D0EV-xXaUUi35raZ_hWg-w,Momofuku Ssam Bar,89 South St,40.705476024827576,-74.0016428,110,4.0,10038
_lRU0Iczcf5WSsxbDnwE6w,Chick Of Us,205 Allen St,40.72268,-73.98903,31,5.0,10002
vec8jeVbbSGzVlStl0Xp_Q,Chikarashi,227 Canal St,40.71792477072888,-73.99945752883555,519,4.0,10013
7M9HRu4eaBNlCxFBjS2gzw,Parksanbal Babs,41-10 162nd St,40.761093,-73.804031,209,4.5,11358
FlZ1zdVEKWv7dwqm8Uw8-w,Raku,342 E 6th St,40.7264988089246,-73.9866526052356,1479,4.5,10003
mlm40NxsVJUPnh3LTayaaw,Kimika,40 Kenmare St,40.720572,-73.995206,331,4.0,10012
l7G5tDA96xbA_bx1ZgkOeg,ICHIRAN Midtown,132 W 31st St,40.74839,-73.99062,1203,4.0,10001
u0qfikB-ppp6UwoNKqxlRw,Flame,100 W 82nd St,40.78396,-73.97444,505,4.0,10024
NbZk-8yng4DgoNZ1JxySyg,Ikimchi,Lexington Ave And 24th St,40.7401695,-73.9842682,11,3.5,10010
W5RSIwNKBa7k0jeAs5KDYg,Mei Jin Ramen,1574 2nd Ave,40.775049,-73.953553,812,4.0,10028
eIPiRkf6KCo9A9Ok-Nr_ow,Miss KOREA BBQ,10 W 32nd St,40.747452,-73.986336,2064,3.5,10001
6p1hVVBEXd8jtRULoRUW5g,Dons Bogam Black,276 5th Ave,40.7459,-73.98691,107,4.0,10001
TzkFri9qw3g30GDC1q3-PA,Yupdduk Flushing,157-22 Northern Blvd,40.7637210499282,-73.8082498239232,328,4.0,11354
oe8GEFE4QLFAKt87y7zcgA,Very Fresh Noodles,409 W 15th St,40.74207,-74.00565,1341,4.5,10011
