id,name,address,latitude,longitude,review_count,rating,zip_code
f48yzy50jQDH7X5xFAluOw,Tsukimi,228 East 10th St,40.72908,-73.98541,53,5.0,10003
O1XrvIq-6IlLunLYEjOiFQ,Kushi Kushi Yaki,2 W 32nd St,40.747266,-73.9861784,120,4.5,10001
eyjeP9CJZ_gYgeJFP_vtpQ,Karasu,166 Dekalb Ave,40.68937279085807,-73.9732461,111,4.0,11217
aTzxrI2o3vH_HQkqeFszzg,Juban,207 10th Ave,40.74731,-74.00467,233,4.0,10011
Ta1tudYs2rPuxo-Hcn7_NQ,Gosuke Akimitsu,235 W 35th St,40.7523,-73.99127,45,4.0,10001
nOyivdUQpQ0aNHD4lRVxSg,Katsuya,398 10th Ave,40.7536552,-73.9996342,81,4.0,10001
7rxg-tWPc1jK7Cikn5R86g,Hi-Collar,231 E 9th St,40.729564,-73.98786,751,4.0,10003
ax4INkzwL__-d_kGJfcA-w,Kaikagetsu NYC,162 Orchard St,40.72104,-73.98848,136,4.5,10002
TBp9gdS6xEbSQqffVZ7iag,KazuNori  | The Original Hand Roll Bar,15 W 28th St,40.74519,-73.98824,1353,4.5,10001
P_UREWCQxEYVbBa-KW_Wew,EN Japanese Brasserie,435 Hudson St,40.7306,-74.00698,1345,4.0,10014
pGYovGGnxm0tMmkiQJPygA,Ume Williamsburg,237 Kent Ave,40.71657,-73.96559,417,4.0,11249
dEbI8l8o9mevbRdjANzsng,Prime Meat Rokko,783 9th Ave,40.76497010727244,-73.98807987570763,209,4.5,10019
1QBkR2jKEMYj5ACMUIx_bA,The Den,428 Greenwich St,40.722428,-74.009961,1,5.0,10013
X83qWL5WPR-QWGXGQ8WP-Q,NR,339 E 75th St,40.770153,-73.954956,289,4.5,10021
SxKvgnkMMZdhBJcxxKQnww,Nobu Fifty Seven,40 W 57th St,40.76371615273354,-73.97624989600685,1424,4.0,10019
kesYSgOJW5krU6L8n9qQ4Q,Ichibantei,401 E 13th St,40.73063,-73.98275,278,4.0,10009
icpLRhJ1jpBX1zBGkt7Xqg,Teppen Ramen,159 E 55th St,40.75929,-73.96879,544,4.5,10022
lSKEPxxTYxCN9oi6CXRmcQ,Kin Ramen,129 W 56th St,40.76435,-73.97904,206,4.5,10019
_2V0as8DZDwVxAi3ZJ0JkA,Raku - It's Japanese II,57 W 76th St,40.779997,-73.976516,396,4.0,10023
AudBWxeAr3zHr1ITrTcVpg,Izakaya Fuku,71-28 Roosevelt Ave,40.74635,-73.89383,232,4.5,11372
wcnfhQ7Q_us38Q1uEARagw,Sushi Jin,316 E 84th St,40.776032,-73.951988,61,5.0,10028
8fr5FYU1ip0phERt1mrekg,Bohemian Restaurant,57 Great Jones St,40.72639,-73.99236,817,4.5,10012
C5tqSSgVPfgtsJn3QnvDiQ,Hibino,10-70 Jackson Ave,40.742626,-73.95198,270,4.0,11101
ur679FKjXosJ1VnddICDiw,Don Wagyu,600 11th Ave,40.76234,-73.996759,64,4.0,10036
r6r-XK_wL02FQdAgaauTxg,Kame,330 8th Ave,40.7474881059799,-73.996648862958,710,4.5,10001
mlm40NxsVJUPnh3LTayaaw,Kimika,40 Kenmare St,40.720572,-73.995206,331,4.0,10012
Bm_OeNNmJ6Q8FXUDzGzfHw,K Minamoto,509 Madison Ave,40.759536,-73.9742545,167,4.5,10022
KcOeFHAojaRDV-DxQJkfPA,Omakase By Korami,400A W 50th St,40.763503307884655,-73.989323,317,5.0,10019
XOUhjDQ4nRn8-u-79MHFww,Kohoku-Ku Ramen,709 9th Ave,40.76265,-73.9899,203,4.5,10019
tyyqm0ftkoKQxednWNh0Tg,UOGASHI,318 West 51st St,40.76326,-73.98671,123,4.5,10019
MwtXOkRUndPU-ivbtLD-bQ,Amura Japanese,1567 2nd Ave,40.775001,-73.9542,385,4.0,10028
NGDLKVh3x5Hch24XWb6M9w,Sushi Nonaka,410 Amsterdam Ave,40.783672,-73.978343,144,4.5,10024
3paq_lNru7Dkdjg5q97UAw,J’s Kitchen New York,261 First Ave,40.73230536889889,-73.98224600204243,25,5.0,10003
DuKEM58WxRQ2QqtuGRs5Hw,Sushi Yugen,1144 1st Ave,40.76196,-73.96005,34,4.5,10065
y_ylOQzCP-9D_4DcUIJ3jA,Shabu Tatsu East Village,216 E 10th St,40.729147,-73.985906,671,4.0,10003
enDIsmxSG2bQccQWgGNcbg,Takumen,5-50 50th Ave,40.74259,-73.9546699,292,4.0,11101
uUB8pP47svQpFfEN8lc2OA,Kamasu By Kissaki,20 Hudson Yards,40.75340831019395,-74.00105500000001,61,4.0,10001
0LRQqNFqK78TcLnPONrGHg,Yoshino,342 Bowery,40.726243,-73.992195,25,4.5,10012
xuAtvWwGXfWGnxYK5hYvZg,Kettl,70 Greenpoint Ave,40.7296233,-73.95814229999999,35,4.5,11222
TXEl8kyZ4de8CoW7nT_i3A,Roy's Fish Market,1138 1st Ave,40.7617347309091,-73.9604171678531,243,4.5,10065
j-r95E-S2GUyoR2b6MTqpA,Ozakaya,635 Vanderbilt Ave,40.67807,-73.96851,79,4.5,11238
EvAJBgBdgOt1jx1EufRN7w,Jin Ramen Upper West Side,462 Amsterdam Ave,40.7854,-73.97709,1063,4.0,10024
diiUjS6uHvbQRoiWOGKXsA,Nami Nori,236 N 12th St,40.71913964537471,-73.95284072719873,112,4.5,11211
ONQRhDuWv0e9R5xOiI7YAA,Gyu-Kaku Japanese BBQ,321 W 44th St,40.75908,-73.98989,1348,4.0,10036
qVlDLz8Ri-ThAFJgYHuQ9A,Omusubi Gonbei,370 Lexington Ave,40.750701,-73.976961,105,4.5,10017
uXsYr76zioJq7jjOKRwQog,Shinbashi 72,218 W 72nd St,40.778775,-73.982884,83,4.5,10023
pNe8ZCkGTe4cXfKdOF7kYQ,Ise Restaurant,63 Cooper Sq,40.7291024,-73.9900618,610,4.5,10003
FXimZKjpMjbDR20M2ruhvg,Sapps,27-26 Jackson Ave,40.74762,-73.94008,272,4.0,11101
PjjpgjY_sdawJU1JHbyNTQ,Temakase,157 Second Ave,40.729711,-73.987127,615,4.5,10003
Qli775QfVY4oFPNu7Cy5Tw,Yakitori Sun-Chan,2707 Broadway,40.7995,-73.9686399,255,3.5,10025
6qK0MyhsXYLgMSPWZdleGA,Dai Hachi Sushi,1074 2nd Ave,40.75886,-73.96539,231,4.0,10022
5QgBCrAbXbM1ORiqZDrBPQ,Cha-An,230 E 9th St,40.72947,-73.98813,1930,4.0,10003
T8lCM6e5A4nA-epOogQzUA,Sapps,2888 Broadway,40.805631,-73.96527,16,4.5,10025
MTtqSunPEZwdCJFMHsiHzg,Ai Ki Ya,41 W 33rd St,40.74873,-73.98705,123,4.0,10001
UI6YjZ34NnLdymKx2qf53g,Sushi Ishikawa,207 W 80th St,40.784237,-73.978311,41,5.0,10024
fuNopXJyttOnvIRo5Ht_Zw,Hiramasa,1312 Madison Ave,40.78526,-73.95579,11,4.5,10128
8tcFpd0dcmfzbLgbTO4tdw,Sen Sakana,28 W 44th St,40.75522571524429,-73.98163,322,4.0,10036
W_ebg9LGWmhuzffKnguwoQ,Sake Kawa,32-05 36th Ave,40.7563,-73.92855,210,4.5,11106
PTYUAAJbEmvIv4EsyRrcnA,Momoya,427 Amsterdam Ave,40.784043,-73.977391,544,4.0,10024
MWx4HB9p7pCzse9CInLuDw,Sushi Seki,1143 1st Ave,40.761918,-73.960536,548,4.0,10065
RjeW_l8OF99rn5df5-Rj4g,Totto Ramen - Midtown East,248 E 52nd St,40.756155,-73.968141,1272,4.0,10022
4Jp0wdJXLpmgCwWv6o6YEQ,Torishin,362 W 53rd St,40.76496,-73.98721,355,4.0,10019
7EaiwMVaNdQibSs0yYkE5Q,Sushi Yasuda,204 E 43rd St,40.75113,-73.97347,2249,4.0,10017
uCXsqMEfD12Rlmp1H09_Nw,Omakase Sushi Dairo,208 3rd Ave,40.73601,-73.98542,82,4.5,10003
mm8gYHxaLLRyv3CslY40TA,Suzuki Shokudo,38-01 31st St,40.75353,-73.93184,189,4.5,11101
dtk1Cstz5MHr-B1AOM_nXA,Gyu-Kaku Japanese BBQ,805 3rd Ave,40.75537,-73.97054,1283,4.0,10022
56PeolgNURAG4x6q7nanmw,Odo,17 W 20th St,40.74032,-73.99223,51,4.5,10011
oB2cpcZNyjDklNqZN0n8hg,Sushi Ishikawa,419 E 74th St,40.768783,-73.9538981,323,4.5,10021
pqqhHTz_ZpApsaWGa_zMTA,Douska,63 Delancey St,40.7191369,-73.9908998,192,4.5,10002
6FZf17rNThWKoF4EU18wnw,Yakiniku Futago,37 W 17th St,40.738851870947,-73.9941236398979,446,4.0,10011
Vf38zUk09gMgEzg60BrACA,Dark Bullet Sake & Oyster Bar,154 W 72nd St,40.77807,-73.98079,139,4.5,10023
Nbqzy3ea5_x2zXWkdWlUIQ,Sake Bar Hagi,245 W 51st St,40.762764505922895,-73.9849770740243,414,4.0,10019
JXhs2xAn5wgzf_mnWewkxQ,Kono,46 Bowery,40.71568,-73.99664,22,4.5,10013
l5ljyjseOlWnvIVEXx0LxA,TomoTomo,152 W 52nd St,40.76182,-73.981741,51,4.5,10019
vX0_qcuVXoeeH1_24I8lSA,Sushi Kaito,244 W 72nd St,40.779199,-73.983662,203,4.5,10023
xrZWbxETIF8qj6h4uvhJrQ,J-Spec Wagyu Dining,239 E 5th St,40.727067,-73.98928,138,4.0,10003
HwNGdMK77O-EzKLpmwT7yw,Kumi - New York,120 W 57th St,40.764565,-73.9784806,38,4.0,10019
ocnHpILS80DHL--34L8xpw,Sushi Noz,181 E 78th St,40.77385,-73.95813,174,4.5,10075
oTkzgr7hzOAdlP99Auj3GQ,Momosan Ramen & Sake - New York,342 Lexington Ave,40.74993,-73.97746,1797,4.0,10016
DNSFvZtdsqkaidmFSpm-Jw,Soba Noodle Azuma,251 W 55th St,40.76526,-73.9832,378,4.0,10019
qEe7nIhPfEL6L0-VYhWRrA,Raku,48 Macdougal St,40.72728,-74.00252,812,4.5,10012
FwUeXKY9oGSYYg2M3ZdMuQ,Noz 17,458 W 17th St,40.74387,-74.00658,6,5.0,10011
